Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,342.44000244140625,346.0,330.82000732421875,331.6499938964844,7630600,0.0,0.0
2024-11-15 00:00:00-05:00,326.92999267578125,330.260009765625,324.17999267578125,325.260009765625,7093000,0.0,0.0
2024-11-18 00:00:00-05:00,327.0,327.0,320.2099914550781,322.25,4251100,0.0,0.0
2024-11-19 00:00:00-05:00,319.0,324.70001220703125,316.0,323.42999267578125,5469900,0.0,0.0
2024-11-20 00:00:00-05:00,325.2900085449219,327.260009765625,322.010009765625,325.70001220703125,3763500,0.0,0.0
2024-11-21 00:00:00-05:00,331.3500061035156,342.94000244140625,328.6000061035156,335.7799987792969,8364200,0.0,0.0
2024-11-22 00:00:00-05:00,338.95001220703125,342.80999755859375,335.7799987792969,342.0199890136719,5649400,0.0,0.0
2024-11-25 00:00:00-05:00,345.0,347.8500061035156,338.2900085449219,339.1099853515625,7117200,0.0,0.0
2024-11-26 00:00:00-05:00,341.9800109863281,343.80999755859375,339.1400146484375,343.17999267578125,4492800,0.0,0.0
2024-11-27 00:00:00-05:00,336.4599914550781,337.3800048828125,328.8800048828125,330.010009765625,7471500,0.0,0.0
2024-11-29 00:00:00-05:00,329.3399963378906,331.989990234375,327.25,329.989990234375,3517600,0.0,0.0
2024-12-02 00:00:00-05:00,332.0,334.5,330.1099853515625,331.010009765625,6063400,0.0,0.0
2024-12-03 00:00:00-05:00,327.3999938964844,332.79998779296875,323.6499938964844,331.42999267578125,12632400,0.0,0.0
2024-12-04 00:00:00-05:00,366.80999755859375,369.0,356.6499938964844,367.8699951171875,24733100,0.0,0.0
2024-12-05 00:00:00-05:00,360.7799987792969,365.45001220703125,356.6700134277344,361.3800048828125,10942100,0.0,0.0
2024-12-06 00:00:00-05:00,364.989990234375,367.1499938964844,361.0899963378906,361.989990234375,5738900,0.0,0.0
2024-12-09 00:00:00-05:00,361.70001220703125,361.70001220703125,350.7900085449219,351.57000732421875,6475000,0.0,0.0
2024-12-10 00:00:00-05:00,351.3500061035156,355.489990234375,347.42999267578125,348.82000732421875,6033000,0.0,0.0
2024-12-11 00:00:00-05:00,353.489990234375,360.20001220703125,351.8800048828125,354.8500061035156,7546600,0.0,0.0
2024-12-12 00:00:00-05:00,355.0,360.0,352.9200134277344,358.0299987792969,5422000,0.0,0.0
2024-12-13 00:00:00-05:00,364.0,364.79998779296875,352.5,354.30999755859375,5536700,0.0,0.0
