Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,296.21810071823023,298.3154693537441,294.8165282122041,296.7747497558594,1932600,0.0,0.0
2024-11-15 00:00:00-05:00,295.93977911910736,297.70913436369136,287.98761526298205,290.8802185058594,4039400,0.0,0.0
2024-11-18 00:00:00-05:00,291.257957804286,293.673420350407,289.0512310703351,289.359375,2866100,0.0,0.0
2024-11-19 00:00:00-05:00,288.26593129729565,290.32356091490993,285.8802882777167,288.9915771484375,2353300,0.0,0.0
2024-11-20 00:00:00-05:00,288.88222727572577,289.578053746323,286.5363535018908,289.1705017089844,2524600,0.0,0.0
2024-11-21 00:00:00-05:00,283.2958344198968,286.8743141848518,281.76503439973044,286.7450866699219,4475700,0.0,0.0
2024-11-22 00:00:00-05:00,286.7450759287997,288.8623443077168,286.41706253288544,288.54425048828125,2879100,0.0,0.0
2024-11-25 00:00:00-05:00,290.02533112887636,294.83638638957865,290.02533112887636,294.4189147949219,5021800,0.0,0.0
2024-11-26 00:00:00-05:00,295.22408201899435,295.50240653948043,293.0670442339042,294.5580749511719,2254200,0.0,0.0
2024-11-27 00:00:00-05:00,295.22408443900264,297.70913565481914,293.2161739772581,293.3155517578125,2240300,0.0,0.0
2024-11-29 00:00:00-05:00,292.40107674218575,295.2737802406592,292.2618993099954,294.2400207519531,1655900,0.0,0.0
2024-12-02 00:00:00-05:00,293.5,294.2300109863281,290.94000244140625,292.44000244140625,3149900,1.77,0.0
2024-12-03 00:00:00-05:00,292.32000732421875,294.8500061035156,290.2900085449219,294.5,3031000,0.0,0.0
2024-12-04 00:00:00-05:00,292.2799987792969,296.0400085449219,291.82000732421875,295.0899963378906,3742500,0.0,0.0
2024-12-05 00:00:00-05:00,295.5400085449219,299.739990234375,294.92999267578125,299.4700012207031,2594800,0.0,0.0
2024-12-06 00:00:00-05:00,300.55999755859375,303.79998779296875,298.6099853515625,298.9800109863281,4158700,0.0,0.0
2024-12-09 00:00:00-05:00,297.5799865722656,302.6199951171875,297.0899963378906,301.3699951171875,2391600,0.0,0.0
2024-12-10 00:00:00-05:00,300.1300048828125,302.82000732421875,295.8399963378906,300.7099914550781,3523000,0.0,0.0
2024-12-11 00:00:00-05:00,301.3399963378906,301.8999938964844,295.9700012207031,296.1000061035156,3037600,0.0,0.0
2024-12-12 00:00:00-05:00,296.20001220703125,298.54998779296875,295.0899963378906,296.6300048828125,2040700,0.0,0.0
2024-12-13 00:00:00-05:00,296.2900085449219,299.20001220703125,295.42999267578125,296.6000061035156,2547600,0.0,0.0
