Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,110.33000183105469,114.80999755859375,108.4000015258789,109.12000274658203,47436100,0.0,0.0
2024-11-15 00:00:00-05:00,110.25,115.19000244140625,110.25,115.08000183105469,32048000,0.0,0.0
2024-11-18 00:00:00-05:00,113.33000183105469,115.44000244140625,112.88999938964844,113.54000091552734,14236600,0.0,0.0
2024-11-19 00:00:00-05:00,112.05000305175781,112.5,110.81999969482422,112.41999816894531,12166800,0.0,0.0
2024-11-20 00:00:00-05:00,112.26000213623047,114.37000274658203,111.47000122070312,114.26000213623047,9319300,0.0,0.0
2024-11-21 00:00:00-05:00,114.1500015258789,116.25,113.83000183105469,114.72000122070312,10261000,0.0,0.0
2024-11-22 00:00:00-05:00,113.8499984741211,116.33999633789062,113.5999984741211,115.6500015258789,10098000,0.0,0.0
2024-11-25 00:00:00-05:00,115.68000030517578,116.58000183105469,114.93000030517578,116.0,10397800,0.0,0.0
2024-11-26 00:00:00-05:00,116.0,116.41999816894531,115.44000244140625,115.44999694824219,6808100,0.0,0.0
2024-11-27 00:00:00-05:00,115.44999694824219,118.19999694824219,115.44999694824219,117.5999984741211,8142400,0.0,0.0
2024-11-29 00:00:00-05:00,117.26000213623047,117.73999786376953,116.7300033569336,117.47000122070312,5095200,0.0,0.0
2024-12-02 00:00:00-05:00,117.77999877929688,118.62999725341797,116.55000305175781,117.16000366210938,8390500,0.0,0.0
2024-12-03 00:00:00-05:00,117.0,117.2300033569336,115.44999694824219,116.44999694824219,9194000,0.0,0.0
2024-12-04 00:00:00-05:00,115.97000122070312,117.29000091552734,115.83999633789062,116.98999786376953,7996200,0.0,0.0
2024-12-05 00:00:00-05:00,116.55000305175781,117.2699966430664,116.05999755859375,116.5,9823600,0.0,0.0
2024-12-06 00:00:00-05:00,116.55000305175781,117.26000213623047,116.22000122070312,116.7300033569336,6677900,0.0,0.0
2024-12-09 00:00:00-05:00,116.38999938964844,117.18000030517578,113.91000366210938,114.61000061035156,8666100,0.0,0.0
2024-12-10 00:00:00-05:00,114.6500015258789,114.94999694824219,113.72000122070312,114.7300033569336,7526400,0.0,0.0
2024-12-11 00:00:00-05:00,114.63999938964844,115.05000305175781,113.9800033569336,114.61000061035156,6426800,0.0,0.0
2024-12-12 00:00:00-05:00,114.69999694824219,115.01000213623047,114.16000366210938,114.9000015258789,5285100,0.0,0.0
2024-12-13 00:00:00-05:00,114.31999969482422,114.95999908447266,113.30000305175781,113.33999633789062,6823900,0.0,0.0
