Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,371.3800048828125,372.0,361.0299987792969,362.07000732421875,3503000,0.0,0.0
2024-11-15 00:00:00-05:00,360.2799987792969,360.30999755859375,348.8500061035156,353.57000732421875,3614700,0.0,0.0
2024-11-18 00:00:00-05:00,353.57000732421875,355.5,351.82000732421875,352.7900085449219,1759900,0.0,0.0
2024-11-19 00:00:00-05:00,351.25,353.9700012207031,349.989990234375,353.95001220703125,2447000,0.0,0.0
2024-11-20 00:00:00-05:00,353.7099914550781,357.3299865722656,351.6499938964844,357.07000732421875,1792700,0.0,0.0
2024-11-21 00:00:00-05:00,359.5199890136719,363.5,358.30999755859375,361.04998779296875,2240100,0.0,0.0
2024-11-22 00:00:00-05:00,358.239990234375,364.6400146484375,357.2799987792969,358.6600036621094,2211100,0.0,0.0
2024-11-25 00:00:00-05:00,360.0,364.1499938964844,358.5,361.2900085449219,3054800,0.0,0.0
2024-11-26 00:00:00-05:00,361.989990234375,364.5299987792969,360.6199951171875,363.17999267578125,2106100,0.0,0.0
2024-11-27 00:00:00-05:00,364.0799865722656,365.6700134277344,360.8800048828125,362.1600036621094,1657000,0.0,0.0
2024-11-29 00:00:00-05:00,360.1499938964844,365.0,360.0,362.3699951171875,1311300,0.0,0.0
2024-12-02 00:00:00-05:00,362.7699890136719,363.3599853515625,356.9599914550781,361.3800048828125,2445500,0.0,0.0
2024-12-03 00:00:00-05:00,348.79998779296875,354.3399963378906,346.6199951171875,352.5400085449219,3044700,0.0,0.0
2024-12-04 00:00:00-05:00,353.6700134277344,362.1099853515625,353.1099853515625,360.0299987792969,2074000,0.0,0.0
2024-12-05 00:00:00-05:00,356.07000732421875,358.8999938964844,354.8900146484375,358.1300048828125,1821300,0.0,0.0
2024-12-06 00:00:00-05:00,365.29998779296875,371.8800048828125,361.54998779296875,362.70001220703125,2332100,0.0,0.0
2024-12-09 00:00:00-05:00,360.45001220703125,366.0,358.1000061035156,359.5,2185000,0.0,0.0
2024-12-10 00:00:00-05:00,358.5199890136719,366.3500061035156,357.0899963378906,362.8999938964844,2157800,0.0,0.0
2024-12-11 00:00:00-05:00,363.8500061035156,366.5899963378906,363.42999267578125,363.8399963378906,1541300,0.0,0.0
2024-12-12 00:00:00-05:00,361.30999755859375,362.0,355.3999938964844,360.17999267578125,1834200,0.0,0.0
2024-12-13 00:00:00-05:00,359.5799865722656,360.760009765625,356.25,358.67999267578125,1808700,0.0,0.0
