Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,833.6699829101562,841.0,830.02001953125,837.260009765625,3038200,0.0,0.0
2024-11-15 00:00:00-05:00,832.0399780273438,832.0399780273438,816.489990234375,823.9600219726562,3673700,0.0,0.0
2024-11-18 00:00:00-05:00,815.5,848.4500122070312,809.3300170898438,847.0499877929688,4084100,0.0,0.0
2024-11-19 00:00:00-05:00,839.75,874.489990234375,839.1599731445312,871.3200073242188,3814200,0.0,0.0
2024-11-20 00:00:00-05:00,879.97998046875,890.5999755859375,868.4000244140625,883.8499755859375,4093800,0.0,0.0
2024-11-21 00:00:00-05:00,883.9299926757812,908.0,877.239990234375,897.47998046875,4511300,0.0,0.0
2024-11-22 00:00:00-05:00,896.0,906.0,893.0,897.7899780273438,3214000,0.0,0.0
2024-11-25 00:00:00-05:00,902.0499877929688,902.0499877929688,864.219970703125,865.5900268554688,6014200,0.0,0.0
2024-11-26 00:00:00-05:00,867.489990234375,886.3599853515625,867.25,872.5999755859375,3138300,0.0,0.0
2024-11-27 00:00:00-05:00,872.0599975585938,880.9500122070312,858.9099731445312,877.3400268554688,2578200,0.0,0.0
2024-11-29 00:00:00-05:00,882.1699829101562,892.4099731445312,876.6799926757812,886.8099975585938,2027200,0.0,0.0
2024-12-02 00:00:00-05:00,887.510009765625,902.3400268554688,884.1199951171875,897.739990234375,2389000,0.0,0.0
2024-12-03 00:00:00-05:00,894.3599853515625,902.6900024414062,888.030029296875,902.1699829101562,2401600,0.0,0.0
2024-12-04 00:00:00-05:00,898.0499877929688,915.969970703125,898.0499877929688,911.0599975585938,2689600,0.0,0.0
2024-12-05 00:00:00-05:00,917.8499755859375,927.0,911.1099853515625,917.8699951171875,2835300,0.0,0.0
2024-12-06 00:00:00-05:00,915.22998046875,935.27001953125,912.7100219726562,934.739990234375,2955400,0.0,0.0
2024-12-09 00:00:00-05:00,928.0,930.2999877929688,902.5900268554688,913.6900024414062,3350100,0.0,0.0
2024-12-10 00:00:00-05:00,913.760009765625,922.8800048828125,909.5800170898438,913.3499755859375,2388600,0.0,0.0
2024-12-11 00:00:00-05:00,924.7100219726562,941.75,923.0800170898438,936.5599975585938,3501700,0.0,0.0
2024-12-12 00:00:00-05:00,933.3499755859375,934.0900268554688,922.5999755859375,925.5499877929688,2486200,0.0,0.0
2024-12-13 00:00:00-05:00,916.8099975585938,925.5499877929688,909.6099853515625,918.8699951171875,2484800,0.0,0.0
