Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,87.05999755859375,87.4729995727539,85.4749984741211,85.79000091552734,8468300,0.0,0.0
2024-11-15 00:00:00-05:00,85.3499984741211,86.19999694824219,85.10099792480469,85.83000183105469,8083200,0.0,0.0
2024-11-18 00:00:00-05:00,86.05500030517578,86.83999633789062,84.57499694824219,84.66999816894531,10152600,0.0,0.0
2024-11-19 00:00:00-05:00,82.98999786376953,84.23500061035156,82.5,84.08999633789062,12442700,0.0,0.0
2024-11-20 00:00:00-05:00,84.51000213623047,85.5999984741211,84.23999786376953,84.73999786376953,6076300,0.0,0.0
2024-11-21 00:00:00-05:00,85.16000366210938,85.48999786376953,84.20999908447266,84.81999969482422,7250100,0.0,0.0
2024-11-22 00:00:00-05:00,84.68000030517578,86.80000305175781,84.56999969482422,86.7699966430664,6786000,0.0,0.0
2024-11-25 00:00:00-05:00,87.98999786376953,88.73999786376953,86.97000122070312,87.7699966430664,12998300,0.0,0.0
2024-11-26 00:00:00-05:00,87.4000015258789,88.18000030517578,86.9000015258789,86.94000244140625,5610400,0.0,0.0
2024-11-27 00:00:00-05:00,87.55000305175781,87.66000366210938,86.2699966430664,86.56999969482422,5477900,0.0,0.0
2024-11-29 00:00:00-05:00,86.38999938964844,87.08000183105469,85.81999969482422,86.7699966430664,4469700,0.0,0.0
2024-12-02 00:00:00-05:00,86.55000305175781,87.47000122070312,85.83999633789062,86.52999877929688,7273500,0.0,0.0
2024-12-03 00:00:00-05:00,86.4000015258789,86.4000015258789,84.61499786376953,85.13999938964844,8189800,0.0,0.0
2024-12-04 00:00:00-05:00,85.68000030517578,90.13999938964844,85.23999786376953,89.33000183105469,15536000,0.0,0.0
2024-12-05 00:00:00-05:00,89.58999633789062,90.2699966430664,88.2699966430664,89.04499816894531,9025600,0.0,0.0
2024-12-06 00:00:00-05:00,89.48999786376953,90.04000091552734,88.54499816894531,89.87999725341797,6955500,0.0,0.0
2024-12-09 00:00:00-05:00,92.25,93.66000366210938,89.7300033569336,90.0,10714200,0.0,0.0
2024-12-10 00:00:00-05:00,89.94000244140625,90.0,88.375,88.76000213623047,6697500,0.0,0.0
2024-12-11 00:00:00-05:00,88.62000274658203,91.02999877929688,87.83999633789062,90.75,6657200,0.0,0.0
2024-12-12 00:00:00-05:00,90.43000030517578,91.16999816894531,89.33499908447266,89.4000015258789,4711100,0.0,0.0
2024-12-13 00:00:00-05:00,90.41999816894531,91.18499755859375,89.81999969482422,91.0199966430664,8354100,0.0,0.0
