date,open,high,low,close,volume,dividends,stock_splits,sma_5,symbol,adj_close
2024-12-02 00:00:00-05:00,47.09999847412109,47.13999938964844,46.7599983215332,47.0099983215332,1100300,0.0,0.0,46.677999877929686,HSBC,
2024-12-03 00:00:00-05:00,47.63999938964844,47.709999084472656,47.310001373291016,47.470001220703125,1539700,0.0,0.0,46.873999786376956,HSBC,
2024-12-04 00:00:00-05:00,47.54999923706055,47.68999862670898,47.34999847412109,47.34999847412109,1131100,0.0,0.0,47.07999954223633,HSBC,
2024-12-05 00:00:00-05:00,48.02000045776367,48.27000045776367,47.959999084472656,48.060001373291016,1418000,0.0,0.0,47.35599975585937,HSBC,
2024-12-06 00:00:00-05:00,48.06999969482422,48.06999969482422,47.540000915527344,47.59000015258789,940400,0.0,0.0,47.49599990844727,HSBC,
2024-12-09 00:00:00-05:00,48.380001068115234,48.45000076293945,47.95000076293945,47.95000076293945,950300,0.0,0.0,47.684000396728514,HSBC,
2024-12-10 00:00:00-05:00,48.20000076293945,48.220001220703125,47.93999862670898,48.02000045776367,710500,0.0,0.0,47.794000244140626,HSBC,
2024-12-11 00:00:00-05:00,48.5099983215332,48.630001068115234,48.29999923706055,48.540000915527344,1110100,0.0,0.0,48.03200073242188,HSBC,
2024-12-12 00:00:00-05:00,48.5099983215332,48.720001220703125,48.380001068115234,48.380001068115234,837800,0.0,0.0,48.09600067138672,HSBC,
2024-12-13 00:00:00-05:00,48.56999969482422,48.7599983215332,48.290000915527344,48.59999847412109,1359400,0.0,0.0,48.29800033569335,HSBC,
2024-11-14 00:00:00-05:00,173.27000427246094,174.63999938964844,173.00999450683594,173.47999572753906,424900,0.0,0.0,,TM,
2024-11-15 00:00:00-05:00,173.22999572753906,173.5500030517578,171.77999877929688,172.83999633789062,282200,0.0,0.0,,TM,
2024-11-18 00:00:00-05:00,173.0,175.82000732421875,172.83999633789062,174.77999877929688,289400,0.0,0.0,,TM,
2024-11-19 00:00:00-05:00,175.1999969482422,176.08999633789062,175.0,175.38999938964844,254600,0.0,0.0,,TM,
2024-11-20 00:00:00-05:00,173.77000427246094,174.2100067138672,171.77000427246094,172.91000366210938,295500,0.0,0.0,173.87999877929687,TM,
2024-11-21 00:00:00-05:00,173.0500030517578,174.25999450683594,172.97999572753906,173.3800048828125,314700,0.0,0.0,173.86000061035156,TM,
2024-11-22 00:00:00-05:00,172.75,174.77999877929688,172.63999938964844,174.39999389648438,368900,0.0,0.0,174.1720001220703,TM,
2024-11-25 00:00:00-05:00,175.8699951171875,176.55999755859375,175.1699981689453,175.8300018310547,347900,0.0,0.0,174.3820007324219,TM,
2024-11-26 00:00:00-05:00,173.1999969482422,173.42999267578125,172.30999755859375,172.52000427246094,410700,0.0,0.0,173.80800170898436,TM,
2024-11-27 00:00:00-05:00,170.0800018310547,170.35000610351562,169.1199951171875,169.72000122070312,478500,0.0,0.0,173.1700012207031,TM,
2024-11-29 00:00:00-05:00,169.8000030517578,170.6300048828125,169.4199981689453,170.6300048828125,247700,0.0,0.0,172.62000122070313,TM,
2024-12-02 00:00:00-05:00,173.35000610351562,176.13999938964844,173.16000366210938,175.80999755859375,634900,0.0,0.0,172.902001953125,TM,
2024-12-03 00:00:00-05:00,176.6999969482422,176.75999450683594,175.57000732421875,176.0,412200,0.0,0.0,172.93600158691407,TM,
2024-12-04 00:00:00-05:00,176.25,176.25,174.25,174.77999877929688,400500,0.0,0.0,173.38800048828125,TM,
2024-12-05 00:00:00-05:00,175.5800018310547,176.14999389648438,174.39999389648438,174.39999389648438,405500,0.0,0.0,174.3239990234375,TM,
2024-12-06 00:00:00-05:00,175.86000061035156,176.24000549316406,175.2899932861328,175.9499969482422,290600,0.0,0.0,175.38799743652345,TM,
2024-12-09 00:00:00-05:00,176.35000610351562,178.60000610351562,176.2100067138672,177.00999450683594,376000,0.0,0.0,175.62799682617188,TM,
2024-12-10 00:00:00-05:00,177.00999450683594,177.35000610351562,175.33999633789062,175.7100067138672,237100,0.0,0.0,175.56999816894532,TM,
2024-12-11 00:00:00-05:00,177.3000030517578,178.44000244140625,176.47999572753906,178.14999389648438,290100,0.0,0.0,176.2439971923828,TM,
2024-12-12 00:00:00-05:00,177.94000244140625,178.58999633789062,176.82000732421875,176.89999389648438,214100,0.0,0.0,176.7439971923828,TM,
2024-12-13 00:00:00-05:00,176.1699981689453,176.27000427246094,175.0500030517578,175.86000061035156,225800,0.0,0.0,176.7259979248047,TM,
2024-11-14 00:00:00-05:00,309.29998779296875,311.2900085449219,307.8299865722656,308.25,4415800,0.0,0.0,,V,
2024-11-15 00:00:00-05:00,307.5599975585937,310.7200012207031,306.6600036621094,309.6400146484375,5106300,0.0,0.0,,V,
2024-11-18 00:00:00-05:00,309.4800109863281,312.4100036621094,308.70001220703125,312.1600036621094,4585600,0.0,0.0,,V,
2024-11-19 00:00:00-05:00,310.0,312.2300109863281,308.510009765625,311.8500061035156,4885500,0.0,0.0,,V,
2024-11-20 00:00:00-05:00,311.8599853515625,312.2900085449219,306.2200012207031,307.3900146484375,6349900,0.0,0.0,309.8580078125,V,
2024-11-21 00:00:00-05:00,307.29998779296875,310.9200134277344,306.6499938964844,309.8999938964844,5757100,0.0,0.0,310.18800659179686,V,
2024-11-22 00:00:00-05:00,307.9700012207031,311.5899963378906,307.8999938964844,309.9200134277344,5919200,0.0,0.0,310.24400634765624,V,
2024-11-25 00:00:00-05:00,311.8599853515625,313.6600036621094,309.8599853515625,313.19000244140625,14189300,0.0,0.0,310.45000610351565,V,
2024-11-26 00:00:00-05:00,314.20001220703125,314.5,311.5400085449219,311.82000732421875,7071500,0.0,0.0,310.4440063476562,V,
2024-11-27 00:00:00-05:00,310.7699890136719,316.3699951171875,309.489990234375,314.70001220703125,5204300,0.0,0.0,311.906005859375,V,
2024-11-29 00:00:00-05:00,314.2900085449219,316.25,313.70001220703125,315.0799865722656,3853300,0.0,0.0,312.94200439453124,V,
2024-12-02 00:00:00-05:00,316.8999938964844,317.4200134277344,313.7099914550781,316.6499938964844,5597500,0.0,0.0,314.2880004882812,V,
2024-12-03 00:00:00-05:00,317.1000061035156,317.32000732421875,312.7699890136719,313.010009765625,5009900,0.0,0.0,314.252001953125,V,
2024-12-04 00:00:00-05:00,312.4200134277344,312.8500061035156,308.79998779296875,309.8999938964844,5981800,0.0,0.0,313.8679992675781,V,
2024-12-05 00:00:00-05:00,309.9800109863281,311.0899963378906,308.8299865722656,309.0799865722656,5200100,0.0,0.0,312.743994140625,V,
2024-12-06 00:00:00-05:00,308.8699951171875,312.5599975585937,308.79998779296875,311.010009765625,4302700,0.0,0.0,311.92999877929685,V,
2024-12-09 00:00:00-05:00,311.8299865722656,313.010009765625,307.6400146484375,308.29998779296875,5785300,0.0,0.0,310.25999755859374,V,
2024-12-10 00:00:00-05:00,307.3599853515625,312.9800109863281,306.6400146484375,312.3800048828125,4539500,0.0,0.0,310.1339965820313,V,
2024-12-11 00:00:00-05:00,313.0400085449219,315.54998779296875,311.2099914550781,313.7900085449219,4321800,0.0,0.0,310.91199951171876,V,
2024-12-12 00:00:00-05:00,314.82000732421875,315.54998779296875,313.42999267578125,314.2300109863281,3218500,0.0,0.0,311.94200439453124,V,
2024-12-13 00:00:00-05:00,315.8299865722656,316.95001220703125,314.3399963378906,314.739990234375,4682200,0.0,0.0,312.68800048828126,V,
2024-11-14 00:00:00-05:00,104.12999725341795,104.68000030517578,103.37000274658205,103.4000015258789,1636400,0.0,0.0,,NVS,
2024-11-15 00:00:00-05:00,102.91999816894533,103.3000030517578,102.58999633789062,103.05999755859376,1452200,0.0,0.0,,NVS,
2024-11-18 00:00:00-05:00,102.4800033569336,103.41999816894533,102.41000366210938,103.04000091552734,1001700,0.0,0.0,,NVS,
2024-11-19 00:00:00-05:00,102.58000183105467,103.3499984741211,102.4000015258789,103.2699966430664,1236600,0.0,0.0,,NVS,
2024-11-20 00:00:00-05:00,102.8000030517578,103.19000244140624,102.45999908447266,103.08999633789062,1059800,0.0,0.0,103.1719985961914,NVS,
2024-11-21 00:00:00-05:00,103.16000366210938,103.93000030517578,103.02999877929688,103.8499984741211,1527800,0.0,0.0,103.26199798583984,NVS,
2024-11-22 00:00:00-05:00,104.44000244140624,105.19000244140624,104.18000030517578,104.27999877929688,1337200,0.0,0.0,103.50599822998046,NVS,
2024-11-25 00:00:00-05:00,103.9499969482422,104.43000030517578,103.43000030517578,103.54000091552734,1317400,0.0,0.0,103.60599822998047,NVS,
2024-11-26 00:00:00-05:00,104.06999969482422,104.08999633789062,103.25,103.80999755859376,1336400,0.0,0.0,103.71399841308593,NVS,
2024-11-27 00:00:00-05:00,104.63999938964844,105.3000030517578,104.5500030517578,104.87000274658205,830500,0.0,0.0,104.06999969482422,NVS,
2024-11-29 00:00:00-05:00,105.2300033569336,105.97000122070312,104.86000061035156,105.7699966430664,679700,0.0,0.0,104.45399932861328,NVS,
2024-12-02 00:00:00-05:00,105.33000183105467,105.3499984741211,104.43000030517578,104.8000030517578,1167300,0.0,0.0,104.55800018310546,NVS,
2024-12-03 00:00:00-05:00,105.27999877929688,105.33999633789062,104.5199966430664,104.55999755859376,857600,0.0,0.0,104.76199951171876,NVS,
2024-12-04 00:00:00-05:00,102.1999969482422,102.1999969482422,101.26000213623048,101.83999633789062,1621100,0.0,0.0,104.36799926757813,NVS,
2024-12-05 00:00:00-05:00,102.77999877929688,103.05999755859376,102.48999786376952,102.5199966430664,991900,0.0,0.0,103.897998046875,NVS,
2024-12-06 00:00:00-05:00,102.79000091552734,102.83999633789062,101.97000122070312,101.98999786376952,802300,0.0,0.0,103.14199829101562,NVS,
2024-12-09 00:00:00-05:00,101.5500030517578,102.12999725341795,101.45999908447266,101.68000030517578,1123900,0.0,0.0,102.51799774169922,NVS,
2024-12-10 00:00:00-05:00,101.5500030517578,101.58000183105467,100.0999984741211,100.12999725341795,998600,0.0,0.0,101.63199768066406,NVS,
2024-12-11 00:00:00-05:00,99.8000030517578,99.8000030517578,99.11000061035156,99.16999816894533,1027100,0.0,0.0,101.097998046875,NVS,
2024-12-12 00:00:00-05:00,98.9800033569336,99.4499969482422,98.55999755859376,98.58999633789062,1054100,0.0,0.0,100.31199798583984,NVS,
2024-12-13 00:00:00-05:00,98.52999877929688,98.5500030517578,97.87000274658205,98.36000061035156,1234000,0.0,0.0,99.58599853515625,NVS,
2024-11-14 00:00:00-05:00,45.69581029313476,45.9046476852232,45.47702609555937,45.646087646484375,35733100,0.0,0.0,,BAC,
2024-11-15 00:00:00-05:00,45.36763260968155,46.58088487754906,45.36763260968155,46.49138259887695,40488900,0.0,0.0,,BAC,
2024-11-18 00:00:00-05:00,46.49138449583617,46.7598913428082,46.2328244544528,46.461551666259766,32371800,0.0,0.0,,BAC,
2024-11-19 00:00:00-05:00,45.73558832252495,46.36210047679905,45.69580868916304,46.153263092041016,28534100,0.0,0.0,,BAC,
2024-11-20 00:00:00-05:00,46.31237955073732,46.381992014906935,45.66597376219685,45.80520248413086,28021000,0.0,0.0,46.111497497558595,BAC,
2024-11-21 00:00:00-05:00,46.13337520639861,46.78972400996473,46.04387292438528,46.20298767089844,45336500,0.0,0.0,46.222877502441406,BAC,
2024-11-22 00:00:00-05:00,46.11348570014463,46.9587858789972,46.02398341752718,46.7400016784668,37996200,0.0,0.0,46.27260131835938,BAC,
2024-11-25 00:00:00-05:00,46.99856200333574,47.475910042562695,46.899116708093786,47.23723602294922,42718600,0.0,0.0,46.427738189697266,BAC,
2024-11-26 00:00:00-05:00,47.24717727710867,47.57535356766738,46.94883760888829,47.4858512878418,30301500,0.0,0.0,46.69425582885742,BAC,
2024-11-27 00:00:00-05:00,47.555463765170906,47.71457850784337,47.38640601077909,47.505741119384766,23278400,0.0,0.0,47.0343635559082,BAC,
2024-11-29 00:00:00-05:00,47.53557377959308,47.81402742347863,47.237234112339344,47.24717712402344,23262000,0.0,0.0,47.243201446533206,BAC,
2024-12-02 00:00:00-05:00,47.47590978525815,47.55546526230159,46.590829970584295,46.779781341552734,35891500,0.0,0.0,47.25115737915039,BAC,
2024-12-03 00:00:00-05:00,47.10795371578736,47.21734581580832,46.39193925004117,46.560997009277344,38123800,0.0,0.0,47.115909576416016,BAC,
2024-12-04 00:00:00-05:00,46.4317129084559,46.52121518666517,45.87481321612678,46.11348342895508,24941300,0.0,0.0,46.84143600463867,BAC,
2024-12-05 00:00:00-05:00,46.30243707100082,46.97867569664494,46.24276761805758,46.7400016784668,31572100,0.0,0.0,46.68828811645508,BAC,
2024-12-06 00:00:00-05:00,47.060001373291016,47.060001373291016,46.400001525878906,46.75,28931700,0.26,0.0,46.58885269165039,BAC,
2024-12-09 00:00:00-05:00,46.560001373291016,46.75,45.900001525878906,45.90999984741211,34660900,0.0,0.0,46.414896392822264,BAC,
2024-12-10 00:00:00-05:00,45.90999984741211,46.290000915527344,45.59000015258789,45.75,35665800,0.0,0.0,46.2526969909668,BAC,
2024-12-11 00:00:00-05:00,46.0,46.15999984741211,45.470001220703125,46.08000183105469,36790500,0.0,0.0,46.24600067138672,BAC,
2024-12-12 00:00:00-05:00,46.13999938964844,46.470001220703125,45.91999816894531,46.08000183105469,24017300,0.0,0.0,46.114000701904295,BAC,
2024-12-13 00:00:00-05:00,46.09000015258789,46.09999847412109,45.380001068115234,45.66999816894531,32899200,0.0,0.0,45.89800033569336,BAC,
2024-11-14 00:00:00-05:00,530.5499877929688,534.6400146484375,523.4600219726562,529.8699951171875,3098800,0.0,0.0,,ADBE,
2024-11-15 00:00:00-05:00,520.2999877929688,524.5,498.80999755859375,503.3699951171875,4612400,0.0,0.0,,ADBE,
2024-11-18 00:00:00-05:00,505.0,505.510009765625,497.6900024414063,499.510009765625,2259700,0.0,0.0,,ADBE,
2024-11-19 00:00:00-05:00,496.0,502.4100036621094,495.4599914550781,499.6099853515625,1961700,0.0,0.0,,ADBE,
2024-11-20 00:00:00-05:00,505.4100036621094,506.3599853515625,494.6099853515625,499.5,1874900,0.0,0.0,506.3719970703125,ADBE,
2024-11-21 00:00:00-05:00,502.1000061035156,508.5700073242188,493.1000061035156,504.4400024414063,2002100,0.0,0.0,501.28599853515624,ADBE,
2024-11-22 00:00:00-05:00,502.5,513.3699951171875,502.5,512.1500244140625,2287200,0.0,0.0,503.04200439453126,ADBE,
2024-11-25 00:00:00-05:00,519.0900268554688,523.2100219726562,513.1900024414062,518.72998046875,3320000,0.0,0.0,506.88599853515626,ADBE,
2024-11-26 00:00:00-05:00,519.9500122070312,525.760009765625,516.3599853515625,525.2999877929688,2415700,0.0,0.0,512.0239990234375,ADBE,
2024-11-27 00:00:00-05:00,523.2100219726562,525.8800048828125,508.7200012207031,513.6799926757812,2324200,0.0,0.0,514.8599975585937,ADBE,
2024-11-29 00:00:00-05:00,517.6500244140625,517.6500244140625,513.5800170898438,515.9299926757812,1450200,0.0,0.0,517.1579956054687,ADBE,
2024-12-02 00:00:00-05:00,512.8499755859375,518.77001953125,511.5299987792969,516.2000122070312,2006900,0.0,0.0,517.9679931640625,ADBE,
2024-12-03 00:00:00-05:00,511.0400085449219,516.780029296875,504.510009765625,516.260009765625,2119300,0.0,0.0,517.4739990234375,ADBE,
2024-12-04 00:00:00-05:00,523.02001953125,541.77001953125,521.010009765625,536.489990234375,3307000,0.0,0.0,519.7119995117188,ADBE,
2024-12-05 00:00:00-05:00,534.4199829101562,540.1099853515625,529.7899780273438,538.219970703125,2629100,0.0,0.0,524.6199951171875,ADBE,
2024-12-06 00:00:00-05:00,544.1500244140625,554.3699951171875,542.9000244140625,552.9600219726562,2964100,0.0,0.0,532.0260009765625,ADBE,
2024-12-09 00:00:00-05:00,556.0999755859375,557.9000244140625,546.1099853515625,547.9299926757812,3588700,0.0,0.0,538.3719970703125,ADBE,
2024-12-10 00:00:00-05:00,547.3499755859375,552.8300170898438,544.219970703125,547.0499877929688,2762900,0.0,0.0,544.5299926757813,ADBE,
2024-12-11 00:00:00-05:00,547.0499877929688,552.2999877929688,541.739990234375,549.9299926757812,6690600,0.0,0.0,547.2179931640625,ADBE,
2024-12-12 00:00:00-05:00,487.5,494.0,470.8999938964844,474.6300048828125,17344900,0.0,0.0,534.5,ADBE,
2024-12-13 00:00:00-05:00,473.9800109863281,474.9100036621094,456.7999877929688,465.6900024414063,11383400,0.0,0.0,517.04599609375,ADBE,
2024-11-14 00:00:00-05:00,163.34911884781886,165.48096051838067,162.4467982735973,163.75564575195312,5422700,0.0,0.0,,PEP,
2024-11-15 00:00:00-05:00,162.99217117412965,162.99217117412965,156.7156125214191,157.28079223632812,9108900,0.0,0.0,,PEP,
2024-11-18 00:00:00-05:00,158.0641238598074,158.5004114126543,156.4280455366316,156.9932403564453,6992000,0.0,0.0,,PEP,
2024-11-19 00:00:00-05:00,156.41813796527282,156.53711997982364,154.5341854617326,155.39683532714844,8248900,0.0,0.0,,PEP,
2024-11-20 00:00:00-05:00,155.12910603051316,157.766651560651,154.8812167542963,157.3997802734375,5067300,0.0,0.0,158.1652587890625,PEP,
2024-11-21 00:00:00-05:00,157.05273370629365,159.1449198623302,156.61644614693648,158.98626708984375,5977000,0.0,0.0,157.2113830566406,PEP,
2024-11-22 00:00:00-05:00,159.54152907826938,160.69173892916834,158.54006186823997,160.6322479248047,5846300,0.0,0.0,157.88167419433594,PEP,
2024-11-25 00:00:00-05:00,161.32633458863015,162.20881978845333,160.63224765561648,161.6733856201172,8580400,0.0,0.0,158.8177032470703,PEP,
2024-11-26 00:00:00-05:00,161.89153783969337,162.29806476670444,160.53309427492775,160.79090881347656,4653600,0.0,0.0,159.89651794433593,PEP,
2024-11-27 00:00:00-05:00,160.57276280248104,163.73583244334137,160.31494826751373,161.34617614746094,3622900,0.0,0.0,160.68579711914063,PEP,
2024-11-29 00:00:00-05:00,160.0670577167228,162.20882471503762,159.59111453819534,162.07000732421875,2799300,0.0,0.0,161.30254516601562,PEP,
2024-12-02 00:00:00-05:00,161.94111026926544,162.2683107927173,160.3942685086002,161.6733856201172,4967400,0.0,0.0,161.51077270507812,PEP,
2024-12-03 00:00:00-05:00,161.4651523052382,161.6733859505481,160.05714305825836,160.33477783203125,4277400,0.0,0.0,161.24305114746093,PEP,
2024-12-04 00:00:00-05:00,159.24407349015738,159.67043577322107,158.06411814127264,158.82760620117188,6964600,0.0,0.0,160.850390625,PEP,
2024-12-05 00:00:00-05:00,159.57128219509738,159.65060858135448,157.48902129320263,159.135009765625,5229600,0.0,0.0,160.4081573486328,PEP,
2024-12-06 00:00:00-05:00,159.35000610351562,160.8000030517578,157.69000244140625,157.7899932861328,8359200,1.355,0.0,159.55215454101562,PEP,
2024-12-09 00:00:00-05:00,157.91000366210938,161.5,157.13999938964844,159.47000122070312,8380400,0.0,0.0,159.11147766113282,PEP,
2024-12-10 00:00:00-05:00,159.0,160.4199981689453,157.35000610351562,159.83999633789062,5329400,0.0,0.0,159.01252136230468,PEP,
2024-12-11 00:00:00-05:00,160.2100067138672,160.50999450683594,156.25999450683594,156.77000427246094,7925900,0.0,0.0,158.6010009765625,PEP,
2024-12-12 00:00:00-05:00,159.08999633789062,159.39999389648438,157.97000122070312,158.89999389648438,6849500,0.0,0.0,158.5539978027344,PEP,
2024-12-13 00:00:00-05:00,157.52999877929688,159.57000732421875,157.05999755859375,157.97000122070312,4353300,0.0,0.0,158.58999938964843,PEP,
2024-11-18 00:00:00+01:00,327.25,327.3999938964844,323.3500061035156,324.8999938964844,296309,0.0,0.0,,OR,
2024-11-19 00:00:00+01:00,325.75,326.6499938964844,318.8500061035156,321.95001220703125,412736,0.0,0.0,,OR,
2024-11-20 00:00:00+01:00,324.3999938964844,324.6499938964844,320.20001220703125,320.20001220703125,282177,0.0,0.0,,OR,
2024-11-21 00:00:00+01:00,319.6499938964844,324.20001220703125,316.29998779296875,322.8999938964844,401865,0.0,0.0,,OR,
2024-11-22 00:00:00+01:00,324.1499938964844,331.1000061035156,323.1000061035156,329.04998779296875,477166,0.0,0.0,323.8,OR,
2024-11-25 00:00:00+01:00,332.8999938964844,336.04998779296875,329.8500061035156,333.70001220703125,724569,0.0,0.0,325.56000366210935,OR,
2024-11-26 00:00:00+01:00,331.1499938964844,336.29998779296875,328.3999938964844,332.45001220703125,322632,0.0,0.0,327.6600036621094,OR,
2024-11-27 00:00:00+01:00,331.0,333.3999938964844,329.6499938964844,332.8500061035156,300479,0.0,0.0,330.19000244140625,OR,
2024-11-28 00:00:00+01:00,333.0,334.3500061035156,328.54998779296875,328.8999938964844,226380,0.0,0.0,331.39000244140624,OR,
2024-11-29 00:00:00+01:00,326.1000061035156,328.95001220703125,325.20001220703125,328.6499938964844,387391,0.0,0.0,331.31000366210935,OR,
2024-12-02 00:00:00+01:00,324.3500061035156,333.75,322.79998779296875,333.5,445958,0.0,0.0,331.27000122070314,OR,
2024-12-03 00:00:00+01:00,334.0,336.6499938964844,328.3999938964844,329.6000061035156,387587,0.0,0.0,330.7,OR,
2024-12-04 00:00:00+01:00,330.79998779296875,333.25,330.04998779296875,333.25,401362,0.0,0.0,330.7799987792969,OR,
2024-12-05 00:00:00+01:00,333.45001220703125,337.3500061035156,333.0,336.1499938964844,357155,0.0,0.0,332.22999877929686,OR,
2024-12-06 00:00:00+01:00,338.04998779296875,347.3500061035156,337.1499938964844,343.6000061035156,708518,0.0,0.0,335.2200012207031,OR,
2024-12-09 00:00:00+01:00,345.6499938964844,352.6499938964844,345.54998779296875,349.70001220703125,586505,0.0,0.0,338.4600036621094,OR,
2024-12-10 00:00:00+01:00,346.1499938964844,348.3999938964844,344.17498779296875,345.25,519136,0.0,0.0,341.5900024414062,OR,
2024-12-11 00:00:00+01:00,342.0,344.1000061035156,341.0,341.5,470206,0.0,0.0,343.24000244140626,OR,
2024-12-12 00:00:00+01:00,343.0,344.54998779296875,341.29998779296875,344.5,516092,0.0,0.0,344.9100036621094,OR,
2024-12-13 00:00:00+01:00,343.1000061035156,344.5,340.20001220703125,343.3500061035156,555546,0.0,0.0,344.86000366210936,OR,
2024-12-16 00:00:00+01:00,340.79998779296875,341.95001220703125,339.0,339.54998779296875,45412,0.0,0.0,342.8299987792969,OR,
2024-11-14 00:00:00-05:00,99.18000030517578,99.4000015258789,97.9499969482422,98.36000061035156,8704500,0.0,0.0,,MRK,
2024-11-15 00:00:00-05:00,97.91999816894533,97.91999816894533,94.4800033569336,96.30999755859376,16464500,0.0,0.0,,MRK,
2024-11-18 00:00:00-05:00,96.55999755859376,97.29000091552734,95.41999816894533,96.55999755859376,14139900,0.0,0.0,,MRK,
2024-11-19 00:00:00-05:00,96.7300033569336,97.5500030517578,95.26000213623048,96.54000091552734,13093100,0.0,0.0,,MRK,
2024-11-20 00:00:00-05:00,96.9800033569336,98.83999633789062,96.66000366210938,97.44000244140624,12136800,0.0,0.0,97.04199981689453,MRK,
2024-11-21 00:00:00-05:00,97.72000122070312,100.4800033569336,96.9499969482422,99.86000061035156,15670300,0.0,0.0,97.34199981689453,MRK,
2024-11-22 00:00:00-05:00,100.33000183105467,101.79000091552734,98.93000030517578,99.18000030517578,14031200,0.0,0.0,97.91600036621094,MRK,
